ISCO 08	CP2021	unique ID	ID	identity term	toxicity	number	word's gender	gender specification	second category	further specification	glossary	language	notes
815	7.2.6.6.1	749_7-p-f-b-it	749_7	le addette a macchinari industriali per la preparazione di pelli e pellicce	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.6.2	749_8-s-n-*-it	749_8	l'addett* a macchinari per la produzione in serie di articoli in pelle e pelliccia	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.6.2	749_8-s-m-b-it	749_8	l'addetto a macchinari per la produzione in serie di articoli in pelle e pelliccia	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.6.2	749_8-s-f-b-it	749_8	l'addetta a macchinari per la produzione in serie di articoli in pelle e pelliccia	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.6.2	749_8-p-n-*-it	749_8	l* addett* a macchinari per la produzione in serie di articoli in pelle e pelliccia	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.6.2	749_8-p-m-b-it	749_8	gli addetti a macchinari per la produzione in serie di articoli in pelle e pelliccia	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.6.2	749_8-p-f-b-it	749_8	le addette a macchinari per la produzione in serie di articoli in pelle e pelliccia	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.7.0	749_9-s-n-*-it	749_9	l'addett* a macchinari per la produzione in serie di calzature	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.7.0	749_9-s-m-b-it	749_9	l'addetto a macchinari per la produzione in serie di calzature	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.7.0	749_9-s-f-b-it	749_9	l'addetta a macchinari per la produzione in serie di calzature	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.7.0	749_9-p-n-*-it	749_9	l* addett* a macchinari per la produzione in serie di calzature	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.7.0	749_9-p-m-b-it	749_9	gli addetti a macchinari per la produzione in serie di calzature	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.7.0	749_9-p-f-b-it	749_9	le addette a macchinari per la produzione in serie di calzature	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
815	7.2.6.9.0	749_10-s-n-*-it	749_10	l'operai* addett* a macchinari dell'industria tessile e delle confezioni e assimilati	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
815	7.2.6.9.0	749_10-s-m-b-it	749_10	l'operaio addetto a macchinari dell'industria tessile e delle confezioni e assimilati	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
815	7.2.6.9.0	749_10-s-f-b-it	749_10	l'operaia addetta a macchinari dell'industria tessile e delle confezioni e assimilati	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
815	7.2.6.9.0	749_10-p-n-*-it	749_10	l* operai* addett* a macchinari dell'industria tessile e delle confezioni e assimilati	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
815	7.2.6.9.0	749_10-p-m-b-it	749_10	gli operai addetti a macchinari dell'industria tessile e delle confezioni e assimilati	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
815	7.2.6.9.0	749_10-p-f-b-it	749_10	le operaie addette a macchinari dell'industria tessile e delle confezioni e assimilati	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
816	7.3.1.2.0	750_1-s-n-*-it	750_1	l'addett* agli impianti per la trasformazione delle olive	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.2.0	750_1-s-m-b-it	750_1	l'addetto agli impianti per la trasformazione delle olive	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.2.0	750_1-s-f-b-it	750_1	l'addetta agli impianti per la trasformazione delle olive	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.2.0	750_1-p-n-*-it	750_1	l* addett* agli impianti per la trasformazione delle olive	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.2.0	750_1-p-m-b-it	750_1	gli addetti agli impianti per la trasformazione delle olive	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.2.0	750_1-p-f-b-it	750_1	le addette agli impianti per la trasformazione delle olive	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.3.0	750_2-s-n-*-it	750_2	l'addett* alla refrigerazione, trattamento igienico e prima trasformazione del latte	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.3.0	750_2-s-m-b-it	750_2	l'addetto alla refrigerazione, trattamento igienico e prima trasformazione del latte	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.3.0	750_2-s-f-b-it	750_2	l'addetta alla refrigerazione, trattamento igienico e prima trasformazione del latte	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.3.0	750_2-p-n-*-it	750_2	l* addett* alla refrigerazione, trattamento igienico e prima trasformazione del latte	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.3.0	750_2-p-m-b-it	750_2	gli addetti alla refrigerazione, trattamento igienico e prima trasformazione del latte	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.1.3.0	750_2-p-f-b-it	750_2	le addette alla refrigerazione, trattamento igienico e prima trasformazione del latte	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.1.0	750_3-sp-n-*-it	750_3	l* condutt* di macchinari per la lavorazione e la conservazione della carne e del pesce	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.1.0	750_3-s-m-b-it	750_3	il conduttore di macchinari per la lavorazione e la conservazione della carne e del pesce	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.1.0	750_3-s-f-b-it	750_3	la conduttrice di macchinari per la lavorazione e la conservazione della carne e del pesce	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.1.0	750_3-p-m-b-it	750_3	i conduttori di macchinari per la lavorazione e la conservazione della carne e del pesce	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.1.0	750_3-p-f-b-it	750_3	le conduttrici di macchinari per la lavorazione e la conservazione della carne e del pesce	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.2.0	750_4-sp-n-*-it	750_4	l* condutt* di apparecchi per la lavorazione industriale di prodotti lattiero – caseari	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.2.0	750_4-s-m-b-it	750_4	il conduttore di apparecchi per la lavorazione industriale di prodotti lattiero – caseari	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.2.0	750_4-s-f-b-it	750_4	la conduttrice di apparecchi per la lavorazione industriale di prodotti lattiero – caseari	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.2.0	750_4-p-m-b-it	750_4	i conduttori di apparecchi per la lavorazione industriale di prodotti lattiero – caseari	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.2.0	750_4-p-f-b-it	750_4	le conduttrici di apparecchi per la lavorazione industriale di prodotti lattiero – caseari	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.1	750_5-sp-n-*-it	750_5	l* condutt* di macchinari industriali per la lavorazione dei cereali	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.1	750_5-s-m-b-it	750_5	il conduttore di macchinari industriali per la lavorazione dei cereali	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.1	750_5-s-f-b-it	750_5	la conduttrice di macchinari industriali per la lavorazione dei cereali	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.1	750_5-p-m-b-it	750_5	i conduttori di macchinari industriali per la lavorazione dei cereali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.1	750_5-p-f-b-it	750_5	le conduttrici di macchinari industriali per la lavorazione dei cereali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.2	750_6-sp-n-*-it	750_6	l* condutt* di macchinari industriali per la lavorazione delle spezie	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.2	750_6-s-m-b-it	750_6	il conduttore di macchinari industriali per la lavorazione delle spezie	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.2	750_6-s-f-b-it	750_6	la conduttrice di macchinari industriali per la lavorazione delle spezie	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.2	750_6-p-m-b-it	750_6	i conduttori di macchinari industriali per la lavorazione delle spezie	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.2	750_6-p-f-b-it	750_6	le conduttrici di macchinari industriali per la lavorazione delle spezie	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.3	750_7-sp-n-*-it	750_7	l* condutt* di macchinari industriali per la lavorazione di prodotti a base di cereali	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.3	750_7-s-m-b-it	750_7	il conduttore di macchinari industriali per la lavorazione di prodotti a base di cereali	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.3	750_7-s-f-b-it	750_7	la conduttrice di macchinari industriali per la lavorazione di prodotti a base di cereali	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.3	750_7-p-m-b-it	750_7	i conduttori di macchinari industriali per la lavorazione di prodotti a base di cereali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.3.3	750_7-p-f-b-it	750_7	le conduttrici di macchinari industriali per la lavorazione di prodotti a base di cereali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.1	750_8-sp-n-*-it	750_8	l* condutt* di macchinari per la cernita e la calibratura di prodotti ortofrutticoli	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.1	750_8-s-m-b-it	750_8	il conduttore di macchinari per la cernita e la calibratura di prodotti ortofrutticoli	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.1	750_8-s-f-b-it	750_8	la conduttrice di macchinari per la cernita e la calibratura di prodotti ortofrutticoli	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.1	750_8-p-m-b-it	750_8	i conduttori di macchinari per la cernita e la calibratura di prodotti ortofrutticoli	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.1	750_8-p-f-b-it	750_8	le conduttrici di macchinari per la cernita e la calibratura di prodotti ortofrutticoli	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.2	750_9-sp-n-*-it	750_9	l* condutt* di macchinari per la conservazione di frutta e verdura	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.2	750_9-s-m-b-it	750_9	il conduttore di macchinari per la conservazione di frutta e verdura	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.2	750_9-s-f-b-it	750_9	la conduttrice di macchinari per la conservazione di frutta e verdura	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.2	750_9-p-m-b-it	750_9	i conduttori di macchinari per la conservazione di frutta e verdura	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.2	750_9-p-f-b-it	750_9	le conduttrici di macchinari per la conservazione di frutta e verdura	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.3	750_10-sp-n-*-it	750_10	l* condutt* di macchinari per la conservazione di legumi e riso	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.3	750_10-s-m-b-it	750_10	il conduttore di macchinari per la conservazione di legumi e riso	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.3	750_10-s-f-b-it	750_10	la conduttrice di macchinari per la conservazione di legumi e riso	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.3	750_10-p-m-b-it	750_10	i conduttori di macchinari per la conservazione di legumi e riso	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.3	750_10-p-f-b-it	750_10	le conduttrici di macchinari per la conservazione di legumi e riso	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.4	750_11-sp-n-*-it	750_11	l* condutt* di macchinari per la produzione di oli di semi	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.4	750_11-s-m-b-it	750_11	il conduttore di macchinari per la produzione di oli di semi	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.4	750_11-s-f-b-it	750_11	la conduttrice di macchinari per la produzione di oli di semi	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.4	750_11-p-m-b-it	750_11	i conduttori di macchinari per la produzione di oli di semi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.4.4	750_11-p-f-b-it	750_11	le conduttrici di macchinari per la produzione di oli di semi	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.5.0	750_12-sp-n-*-it	750_12	l* condutt* di macchinari per la produzione e la raffinazione dello zucchero	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.5.0	750_12-s-m-b-it	750_12	il conduttore di macchinari per la produzione e la raffinazione dello zucchero	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.5.0	750_12-s-f-b-it	750_12	la conduttrice di macchinari per la produzione e la raffinazione dello zucchero	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.5.0	750_12-p-m-b-it	750_12	i conduttori di macchinari per la produzione e la raffinazione dello zucchero	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.5.0	750_12-p-f-b-it	750_12	le conduttrici di macchinari per la produzione e la raffinazione dello zucchero	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.1	750_13-sp-n-*-it	750_13	l* condutt* di macchinari per la preparazione e la produzione del the, del caffè e del cacao	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.1	750_13-s-m-b-it	750_13	il conduttore di macchinari per la preparazione e la produzione del the, del caffè e del cacao	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.1	750_13-s-f-b-it	750_13	la conduttrice di macchinari per la preparazione e la produzione del the, del caffè e del cacao	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.1	750_13-p-m-b-it	750_13	i conduttori di macchinari per la preparazione e la produzione del the, del caffè e del cacao	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.1	750_13-p-f-b-it	750_13	le conduttrici di macchinari per la preparazione e la produzione del the, del caffè e del cacao	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.2	750_14-sp-n-*-it	750_14	l* condutt* di macchinari per la preparazione e la produzione della cioccolata	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.2	750_14-s-m-b-it	750_14	il conduttore di macchinari per la preparazione e la produzione della cioccolata	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.2	750_14-s-f-b-it	750_14	la conduttrice di macchinari per la preparazione e la produzione della cioccolata	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.2	750_14-p-m-b-it	750_14	i conduttori di macchinari per la preparazione e la produzione della cioccolata	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.6.2	750_14-p-f-b-it	750_14	le conduttrici di macchinari per la preparazione e la produzione della cioccolata	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.7.0	750_15-sp-n-*-it	750_15	l* condutt* di macchinari per la lavorazione dei prodotti del tabacco	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.7.0	750_15-s-m-b-it	750_15	il conduttore di macchinari per la lavorazione dei prodotti del tabacco	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.7.0	750_15-s-f-b-it	750_15	la conduttrice di macchinari per la lavorazione dei prodotti del tabacco	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.7.0	750_15-p-m-b-it	750_15	i conduttori di macchinari per la lavorazione dei prodotti del tabacco	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.7.0	750_15-p-f-b-it	750_15	le conduttrici di macchinari per la lavorazione dei prodotti del tabacco	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.1	750_16-s-n-*-it	750_16	l'addett* a macchinari industriali per la vinificazione	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.1	750_16-s-m-b-it	750_16	l'addetto a macchinari industriali per la vinificazione	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.1	750_16-s-f-b-it	750_16	l'addetta a macchinari industriali per la vinificazione	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.1	750_16-p-n-*-it	750_16	l* addett* a macchinari industriali per la vinificazione	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.1	750_16-p-m-b-it	750_16	gli addetti a macchinari industriali per la vinificazione	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.1	750_16-p-f-b-it	750_16	le addette a macchinari industriali per la vinificazione	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.2	750_17-s-n-*-it	750_17	l'addett* a macchinari industriali per la produzione di birra	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.2	750_17-s-m-b-it	750_17	l'addetto a macchinari industriali per la produzione di birra	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.2	750_17-s-f-b-it	750_17	l'addetta a macchinari industriali per la produzione di birra	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.2	750_17-p-n-*-it	750_17	l* addett* a macchinari industriali per la produzione di birra	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.2	750_17-p-m-b-it	750_17	gli addetti a macchinari industriali per la produzione di birra	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.2	750_17-p-f-b-it	750_17	le addette a macchinari industriali per la produzione di birra	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.3	750_18-s-n-*-it	750_18	l'addett* a macchinari industriali per la produzione di liquori, di distillati e di bevande alcoliche	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.3	750_18-s-m-b-it	750_18	l'addetto a macchinari industriali per la produzione di liquori, di distillati e di bevande alcoliche	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.3	750_18-s-f-b-it	750_18	l'addetta a macchinari industriali per la produzione di liquori, di distillati e di bevande alcoliche	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.3	750_18-p-n-*-it	750_18	l* addett* a macchinari industriali per la produzione di liquori, di distillati e di bevande alcoliche	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.3	750_18-p-m-b-it	750_18	gli addetti a macchinari industriali per la produzione di liquori, di distillati e di bevande alcoliche	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.3	750_18-p-f-b-it	750_18	le addette a macchinari industriali per la produzione di liquori, di distillati e di bevande alcoliche	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.4	750_19-s-n-*-it	750_19	l'addett* a macchinari industriali per la produzione di bevande analcoliche e gassate	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.4	750_19-s-m-b-it	750_19	l'addetto a macchinari industriali per la produzione di bevande analcoliche e gassate	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.4	750_19-s-f-b-it	750_19	l'addetta a macchinari industriali per la produzione di bevande analcoliche e gassate	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.4	750_19-p-n-*-it	750_19	l* addett* a macchinari industriali per la produzione di bevande analcoliche e gassate	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.4	750_19-p-m-b-it	750_19	gli addetti a macchinari industriali per la produzione di bevande analcoliche e gassate	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.8.4	750_19-p-f-b-it	750_19	le addette a macchinari industriali per la produzione di bevande analcoliche e gassate	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.9.0	750_20-sp-n-*-it	750_20	l* condutt* di macchinari per la produzione di pasticceria e prodotti da forno	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.9.0	750_20-s-m-b-it	750_20	il conduttore di macchinari per la produzione di pasticceria e prodotti da forno	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.9.0	750_20-s-f-b-it	750_20	la conduttrice di macchinari per la produzione di pasticceria e prodotti da forno	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.9.0	750_20-p-m-b-it	750_20	i conduttori di macchinari per la produzione di pasticceria e prodotti da forno	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
816	7.3.2.9.0	750_20-p-f-b-it	750_20	le conduttrici di macchinari per la produzione di pasticceria e prodotti da forno	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.1.0	751_1-sp-n-*-it	751_1	l* condutt* di impianti per la fabbricazione in serie di pannelli in legno	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.1.0	751_1-s-m-b-it	751_1	il conduttore di impianti per la fabbricazione in serie di pannelli in legno	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.1.0	751_1-s-f-b-it	751_1	la conduttrice di impianti per la fabbricazione in serie di pannelli in legno	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.1.0	751_1-p-m-b-it	751_1	i conduttori di impianti per la fabbricazione in serie di pannelli in legno	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
